tweet_id,emotion,author,content
1753292191,surprise,kmart24,@andmegansaid &lt;&lt;&lt; Just like in HIMYM
1753292232,surprise,scggNevaehEden,@kenma321 of course!  i love 24 hr donut shops! he he -yours truly -
1753292238,happiness,AndreaBryan,@SelenaGomez selena's mom congratulations' have a nice day
1753292242,happiness,Hetty4Christ,He brings SOOO much joy!! Show it!!  great song! ? http://blip.fm/~5z3oq
1753292261,surprise,sassykai,Just saw Star Trek with the boo.. Now off to bed! Never again will I go to a Vallejo theater. hAppy mOthErs dAy to all!! I love my mommy
1753292510,happiness,JaneAgbayani,"@ReeceReece Kind of, good job though.  I know no better.  I might see you this Friday w/ Arbie."
1753292685,happiness,missybrowneyes,feels at home to be back at church
1753292737,happiness,tweety2771,had a great time talkin with Mike tonight for three hrs.
1753292799,happiness,BlokesLib,@pcsketch I am actually wanting to buy a bus one day &amp; turn it into a motor home. Imagine a whopping big BlokesLib logo on it
1753292887,surprise,SirCortez,@SummerSeaweeds Wow that's very Buddhist o_O HOORAY JEWS
1753292960,sadness,Fraggle312,"Finally home and exhausted.  Work week is over, but I still expect less than 5 hours sleep tonight.  Happy Mother's Day! I luv you Mom"
1753293053,surprise,alicegoudman,thursday night was amazing taylor swift gave me one of her braclets
1753293149,sadness,voyamis,and to think that all I've ever played for is just fun   I suck at marketing and promotion..
1753293184,happiness,Cococorrinahhhh,Using my old phone!  gosh! I miss this phone!
1753293338,happiness,henryb35,@ishaNikki congratss to them
1753293351,surprise,deadkidney,@leona_y time really flies my frd..how's you love-hunting mission going? abt time to bring the sexy &quot;yu yung&quot; jacket out
1753293379,sadness,krystynchong,@guillermop you should.
1753293580,happiness,Siddy71,"Good morning World   This will be another wonderfull day, starting with breakfst with champions...  my kids ofcourse"
1753293629,surprise,babyxcrissy,Hella wow .  no doubt .
1753293662,happiness,NAYKIDD,i just realized im off tomorrow. goin to the beach! who wana come?
1753293748,happiness,bayhillred,12 more days until CA!! i get to see my paniniii
1753293879,happiness,BB517,@QuiMo haha Mon...Do you really want me too send it?
1753293910,happiness,sjsmart1,"@heycassadee SUPER EXCITED. JUST BOUGHT MY TIX TO SEE HEY MONDAY ON 6/20. AGAIN.  ~SVETLANA J. DENVER,CO"
1753293986,happiness,schmae,Going to get some strawberries for the champagne tonight!
1753294115,surprise,Michaelnuk,@Yorksville ...Yawn is it that time already!
1753294281,happiness,sexysapphire,@MrHollaOut hahah  u know this mannnnnn trust me ima  freak and  proud of  it
1753294433,happiness,benz87,Off to Woolsery this morning to (hopefully) see North Molton U16 clinch the North Devon League title. Lovely day for it
1753309879,sadness,candyGOREx,im slowly losing followers one by one.
1753310240,happiness,BeccaASchroeder,"You know you're up too late when the TCU nightly scan starts! Oh well, I graduated today"
1753310243,happiness,_MissDeville,"had cold rock, choc mint+bubblegum+cookie+flake+nerds= YUM!!!! XD .  had a fun day."
1753310611,sadness,fiercescouting,"@theaidenash hey hunny bunny, what's a weekend? is that like a day off or something?"
1753311068,surprise,newwavemarketer,@MariSmith last week @crozfromoz and I interviewed @waynemansfield and we told him you are the FB queen! Glad to see you both connected
1753311094,happiness,DGimme,Happy mother's day and to the god mother's and step mother's too....
1753311096,happiness,florianvick,the sun is waking me up. what a beautiful day
1753311105,happiness,skoop,@madberry TestFest was weer een groot succes
1753311156,happiness,michaelmknight,@rebeccao372 Thats ok  Yeah I had a good night thanks. Glad you did too. Hope you enjoy your BBQ
1753311267,surprise,dmbsredhead,"@slessard thank u, thank u, thank u for everything this weekend!! U guys are AMAZING. I'll see u again at alpine! Thx for chattin w us 2!"
1753311322,happiness,kyIejames,@LesleyER Its goin good takin it easy ths weekend  Im preparing for the big events comin up for me U girls INSPIRE me 2 do great things!!
1753311848,happiness,Karilo13,@adnamay nite nite bday girl  have fun at concert
1753311925,happiness,andreaurbanfox,@tim_buckley Good morning from sunny London...sounds like an oxymoron but happens to be true of today  Hurrah!
1753311929,happiness,CindyheartsJon,@jonathanrknight so great to hear from u again today! U r the best! Cannot wait to see u on the cruise!!! &lt;3 Cindy with the sign
1753312082,happiness,Babybandit,"@cactopus - You too, thanks for completing  Calvin Appreciated"
1753312151,surprise,nineight,I somehow miss you.
1753312364,happiness,vulcansmuse,@jodiontheweb Isn't that hilarious? Hope you saw the Crosby is a douche shirt I picked up and wore bc of it.
1753312496,happiness,athenavirtus,"thnkn bout yesterday..best day ever!&amp; 2day Virtus vs Treviso at da futurshow..hard game,gotta win! FORZA RAGAZZI!!!"
1753312744,sadness,inselelfe,i have no swine flu! because of the temperature screening here i feel like a criminal with my cold.
1753312816,happiness,PeanieWeenie,@henryandfriends thank for Thinking of us and caring
1753312822,happiness,sinfulsignorita,@cookiemonster82 ohhh yea it is from the same film  and this one had been a fave for a longgggg time... any1 for humma humma?
1753312921,happiness,itsuhrapp,trying this out with my sweet lil iPod... I am totally nerding out. and... totally ok with it
1753313052,happiness,omgjenna,Happy Mother's Day to all the mothers!!
1753313181,happiness,misssarahb,had fun at her b-day celebration.
1753313214,surprise,carekoba,surprisingly liked Star Trek (contrary to the theory that star wars fans are anti trekkies)
1753313219,happiness,spokkeh,"Ordering pizzas, watching Diggnation, trying out Tweetdeck. All is good"
1753313248,happiness,SynCitee,home! tonight was so much fun! goodnight twitterbugs!
1753313301,happiness,djaudissey,"@netmogul actually, i play keyboards for pohaku lol. we played a 12st bday earlier and now i'm spinning at the shack"
1753313382,happiness,ListenKnowDream,I had fun at Daisy's Mexican Fiesta .
1753313524,happiness,MelanieFinance,@ArchNiaLeitl Hello my friend...you found me on GBW? How are you doing? Glad to see you twitter but I have to learn German
1753313659,happiness,dibbbles,wooh! 100th tweet  i have no life xD
1753313676,surprise,Cerysemusic,@Ryan_Robert ha that was ages ago!  youre in LA right? the weather is much better there...
1753313855,happiness,sanja_jay,i find John Mayer's tweets mighty entertaining for a hearty laugh...so thanks John
1753328074,happiness,dmbsredhead,@irishprincess41 it was great to meet ya katie...awesome shows for sure!! Safe travels home.
1753328084,sadness,Cubikmusik,@paulmwatson not gonna ask what a boom boom is!  morning.
1753328254,happiness,LittleStarXx,@Jason_Manford Awww thats such a lovely thing for u to say to me  are u doing any in manchester? x
1753328512,sadness,KenKopin,Crap. I have lost the game more times today than any other day in history.  #lostthegame (Blame @meekakitty )
1753328676,happiness,sooejay,Fab sunny day
1753328677,happiness,bamboobuddha,Celebrated Mother's Day with the best lamb roast lunch followed by a box of Cadbury's shared around the table. It was a wonderful day
1753329015,happiness,jjbaby0409,"Sex on the beach, cosmo, kamikaze, captain america, ahhh fun night. Still not over."
1753329149,surprise,stonermc,@dagadong  do you remember them all.... do not take that as a challenge to!
1753329254,surprise,KatsManDEW,"@QuiMo You know I love me some Jordie...but that is not the best version of CG, admit it....lol..."
1753329274,surprise,claesogren,wonderful Gerrard scores 2 and we're at the top of the league for the moment.. Hopefully City helps us today..
1753329390,surprise,XGraceStAcKX,@torilovesbradie aww bradie loves perth  I love the ad at the top of his page too lol xx
1753329722,happiness,Mothman_,watching freo on a sunday arvo is a good hobby
1753329729,happiness,jpjnic,liking my fake tan orange colour
1753329888,happiness,TrcyGotSeoul,is updating you LIVE from Benihana of Tokyo in Waikiki  Happy Birthday Mark!!!
1753330275,happiness,5FDeathPunch,Chillin' following some cool people!
1753330409,happiness,aedrian_shaene,"Had a good time at Flap-a-taco with @daveyboyonline, @LadyLaurali, and @CesYeuxBleus"
1753330412,happiness,fryfan20,@loris_sl happy sunday to you to
1753330460,surprise,camillawalker,off to my cousins confirmation + confirmation party
1753330468,happiness,darrenmonroe,What Darren on Linkedin? YES!   Just say your a twitter friend I NEVER IDK people! http://www.linkedin.com/in/darrenmonroe
1753330665,happiness,kirstlovesdelta,@jobondi Awsome thanks Jo...Can't wait for her to be on  xx
1753331093,happiness,mjthomas7980,Ps... I got Ben Button today... completes my Best Picture noms....got all 5 now. It was a GREAT year!!
1753331237,happiness,xJerryx24,"alkaline trio was sweet, saves the day sucked.  but i had a great time anyways.  it was awesome seeing everybody and hangin out"
1753331311,surprise,philipwang,@trixchasin suh-weet! perfect timing.
1753331319,happiness,evAllTimeLow,'Allo there twitter  how are we today?
1753331493,happiness,zoanca,mozart requiem tonight
1753331665,happiness,Shawna311,@LunarLife hes definitely my fav host ever!  Can't wait to watch the rest tomorrow!!
1753331750,surprise,ashleamoon,@alannahclaire my your rather random.
1753331834,happiness,IvyJones,For those of us who's hearts break a little more this time of year know that you are loved and next week is a new week.
1753331922,happiness,Shashlye,"Woah!! Awesome show!! Glad to be back at the hotel, though.. Nightie night and Happy Mother's Day to all you mommy's!!"
1753332064,sadness,heykim,"@bluecat7 absolutely tru...the horror of it still washes ovr me sometimes if i think  abt the actual last days, but the gd memories go on"
1753332136,happiness,ksaucee,"time always seems to fly when im with wade, its weird; but i like it... a lot!"
1753346825,happiness,teenymum,Enjoy your hols  xxx
1753346947,sadness,mile3177,first time in weeks to see the clear blue sky
1753347111,happiness,Monica_Star90,Well off 2 bed...cant wait 2 party 4 Mother's Day in like 14 hours or so
1753347288,surprise,kboboland,@chichic Charlie Brown  What are you doing today? What time is it??
1753347290,happiness,emmabphoto,Last night went really well. Got some cracking shots
1753347449,happiness,Jennifers00,@sooj899 LOL  I know what ya mean. Watching everyone else act a fool is much better the  not remembering acting a fool yourself
1753347576,happiness,Deathofarobot,"@eashmore like, for reals this time guys. Ha. G'night. &amp; happy birthday kid"
1753347863,happiness,shico80,I had the best weekend ever
1753347976,happiness,TitanUK,"Morning all its beautiful out already, glorious sunshine. Wash and vacum car Done, fill with petrol Done, bbq stuff buy Done."
1753348032,happiness,MsVFAB,"@TerriLPN Thanks, Terri!  I am so excited to pick Parker up on Monday.   I hope he gets along with David! #pixiebob"
1753348516,happiness,Dine7184,"Gooooooood morning, campers!  And happy Mother's Day!"
1753348995,surprise,kricket_rc234,"@alyssa905 Ooh, there you are, haha. Thanks, posted it!"
1753349191,happiness,cindyongko,this is my movie weekend!! i've watched 5 movies so far
1753349230,surprise,ameliavillani,MY UNCLE BRUCE MORROW WAS JUST ON THE NEWS!
1753349370,sadness,SimonPow,Morning all. Up and about and about to wash the car. Remind me; Why did I choose white again??  http://bit.ly/Y92Mb
1753349651,happiness,pwscho,got a new dog
1753349780,happiness,espoir21,what a beautiful morning! nice to be out
1753349845,happiness,anniesayshii,Watching Everything Is Illuminated  and dreaaaming&lt;3
1753350086,happiness,BelindaCox,Gorgeous day! Off to Hash around Waterley Bottom - wonderful name for a village! Quiz Mistressing at the Porto this evening
1753350163,happiness,HanaStephenson,@demiswissfan yer  i hope the competition doesnt end before i post my video! lol but there are some really good singers who entered.....
1753363514,happiness,crucifire,@ankita_gaba evrytime i listen to the name of tat plce i am reminded of Mojojojo from dexter's lab
1753363611,happiness,alexiswestphal,Just Decorated Moms Room While She Was Asleep For Mothers Day  She'll Wake Up To A Banner And Balloons! Woo!
1753363713,happiness,Quimo,@megspptc I don't remember cause I was watching so many on youtube... LOL will get back to you
1753363934,happiness,lotr4000,Happy mother's day everyone!
1753364594,happiness,dinahlyn,Happy Mother's Daaay!!
1753364605,happiness,lauramaddison,"watered the tomato plants, pepper plants and lettuce, feeling all homely! off out with Freddie for a fun-packed day"
1753364701,sadness,ChrisCTB,SCENE SLUTS AT 4AM IS ALWAYS THE SHIT
1753364853,happiness,shinydragonfly,"@RobPattinson444 thank you for accepting my request!! must take care of my little girl, maybe i write back later"
1753365066,happiness,amykate,@FlissTee I think the very late night on Friday just hit me  off to town to meet a friend soon for ice cream and coffee
1753365642,happiness,talltom14,looked up weather for greece this weekend....80 and sunny OMGZ
1753365656,sadness,Hoessayoh,"Full, thanks for the food Jean  I should have brought that half of the watermelon with me and eat it on the freeway and crash and die."
1753365687,surprise,emoly28,work was splendid
1753365730,surprise,lohang,is listening to music. really happy about !librefm #audacious combination  here's my profile http://is.gd/yopo
1753365871,happiness,ririnyan,@markii187 Eeee! Hiya!  Haven't spoken to you in ages! How you doing? *enormous hug*
1753365918,happiness,MylissaDD,@LittlePinkStone I'm not either. We should have went out *snicker* Although I am enjoying listening to RR and my beer
1753365978,sadness,sanaguin,HaPPy MothErS Day!!! Feliz Dia deLAS MAdres  mine is already in Heaven.. =( Miss you...
1753365988,happiness,TiffanyDow,@commonsense4 Thanks! I appreciate it  I know my unsubscribe list will grow tomorrow LOL
1753366035,happiness,supshawty201,"ok.. BEST SNL episode i've seen in a hot minute. Justin is wonderful and Ciara has muscles..the end. G'nitey, tweet tweets!"
1753366121,happiness,mrjohnjohnson,just got home from work.... and is chugging down a big bottle of apple juice.
1753366184,sadness,MisaMadness,"@BrandenHaydon Yes, I really do."
1753366203,happiness,treasureblaizin,Is on her way home  aloha and good night everyone!
1753366289,surprise,sokie79,"had the best mother's day! breakfast, shopping and lunch, drinks, chocolate galore!"
1753366717,sadness,margaritanati,@london I miss u like cotton candy  &lt;3
1753366722,happiness,PrincessSunja,Wow! That's what I say about star trek.  very cool.
1753366743,surprise,petterk,Having dinner with my grandma since I couldn't be with my mum.
1753367141,happiness,Paul_Areias,This is Really Cool put in a topic and its a twitter show...If your a tweeter twittering twit u got to luv this http://bit.ly/a0nw
1753367256,happiness,Angelfish007,@Courageous_one Very much so.  Setting some goals for the next couple of months in preparation
1753367292,happiness,MadMaxMel,"Nine o'clock on a Sunday morning - Outside, sat around the table enjoying the early rays of sun, reading Twitter article in Sunday Times"
1753367304,happiness,brett,@lauriepercival it was a great wedding! the band was awesome (they played a ton of great 80's songs) as was the food!
1753367316,happiness,jendeweerd,"@stevelensink thanks stephen, appreciate it"
1753367494,happiness,Mandarific,"After the sketchy moments at A mtn, the friends and I moved up the trail and sat at the end of the road, just talking and being silly"
1753367509,happiness,guillermop,@krystynchong that's part of what I've been working on...use the AppStore on the phone  - there's a whole other piece of the puzzle
1753380659,happiness,ShyGirl323,Having dinner at Jiuliani's with family YUM!!!
1753380790,sadness,pornstuff,"This wraps it up. Well, again a lesson that you shouldn't take nude photos of yourself when you're famous. Or maybe you really should!"
1753380826,surprise,Cairn101,"@LoN_Colossus Lol, cheers 'mate'. Yeah it went well thanks"
1753380913,happiness,Domulka,@aNDeeDrummer yeah   when he goes there he always brings us these things. + he just let me last something called &quot;bird milk&quot; and it
1753380933,happiness,TMJP,but worth it i spose
1753380946,surprise,ashleydanger,"jfc, it needs to be the 23rd. i will have been graduated, and i ended up getting AWESOME hook-ups for FTSK and Rocket. so excited!"
1753381126,happiness,KymStar,Oowweee!!! China club wuz poppin!!! Lipstic n Pumps were in full effect!
1753381310,sadness,helen_bop,"@rebelraising Yeah, that lying in bed thing's a bugger for blocking creativity  Worse if you're pinned down by a pet cat, apparently..."
1753381311,happiness,NettieGrl,@johncmayer maybe she's funny like a jester
1753381402,surprise,KodinLanewave,"Mmmm, shower."
1753381439,happiness,AlOliver,I'm sure all you people with hangovers will be glad to know I'm hangover free  @fjkeogh hope you're not too fragile this morning!
1753381594,happiness,bree_gee,happy mothers day
1753381643,happiness,ChunLum,"@typezero3 Hehe...until it comes back, your FB friends get a Twitter respite huh? JK!"
1753381742,surprise,lilpiggynose,Happy Mothers Day. Havent got mom a present yet? Print off an Amazon Gift Card for her!  http://snipurl.com/hq0n1
1753382115,sadness,MiDesfileNegro,"@mcrmy_lisa ...one online? Yeah, me"
1753382123,happiness,ash_kay,"@djcmc carls jr sounds hella good, you should bring me some  http://myloc.me/G3o"
1753382133,sadness,JMBuckett,Mana - Everything they've ever made since 1986
1753382304,surprise,ArchNiaLeitl,"@MelanieFinance thanks, I found it already"
1753382358,happiness,_markymark,"Watching Nemecek go on her computer, fun!  Lol I keed!  Norms was fun"
1753382466,happiness,Iluvium,"@MaxizPad hahaha! Guess you will have to reinforce your skates, haha... Remember who u r my friend, our semi-God with a gluten intolence"
1753382542,happiness,ReemTeam,@divadivachrissy lol wat u making me come all da way overr there for?v
1753382737,happiness,kylapolley,had an awesome day at the zoo yes2dy!!!!! now gettin ready 4 church  yay!!!
1753383118,happiness,mykeamend,@Ivy_Blue - the chauffeur from &quot;Some Kind of Wonderful&quot; was my idea of a perfect woman
1753383128,happiness,kiannabanks,OK YALL ITS TIME FOR ME TO GO TO MY ROOM &amp; CUDDLE WIT SASHA LOL SEE YALL LATER ALLIGATORS! HAPPY MOTHERS DAY TO DA MOMS &amp; MOMS 2 BE
1753383202,happiness,nwcncr,"@Jennettemccurdy http://twitpic.com/4v0vr - cool! you and your mother have awesome hair styles,! Wish her a happy mother's day!"
1753383288,happiness,andrewsayer,@ForsakenDAemon Hooray!
1753383593,surprise,filmwithcharles,"@niksterz  Get Up, You are NOT old!  What did you do?! =O"
1753383619,sadness,silly1kay,@yan_ming @affascinare me is gg for summer sch though.. not attachment... yan can go see the blog. check my msn or ask kinny
1753383679,happiness,Jill88,@janice7092001  I know  lol . I'll grin and bear it
1753383901,happiness,indhub,I'll get my new laptop in 10 more days! Excited! It is Dell Inspiron - core2duo 2.0GHz - 4GB DDR2 - 250GB hdd - 15.6 inches screen
1753384010,happiness,thebirchtree,@lostintheforest thanks!  Remember the SAE for the we make stuff too
1753384040,surprise,PureAngelic36,To Lisa: Yes I know who ur talking about and yes he is an ass. Dont let him get to ya...you have a great thing going with this chris
1753384073,sadness,wendywings,"@KiwiLucy ahhh ;) I know who wins the entire thing, I TRY to avoid these things but it never works"
1753384164,happiness,MummaBear,"@lrpw1302 hey ty for tip, wifi networking is one if my many talents  I'll get on it when I can be bothered LOL"
1753384307,happiness,anupitkanen,"Fantastic weekend - hairdressers, stylish luncheons &amp; a Fabulous girlie night with wine, cheeses &amp; chocolates...And dancing till morning"
1753384457,surprise,dinno,@sanjana_58 great.. My best wishes for great future of the site..
1753384556,happiness,leslied06,@missxtatti Thanks for adding me
1753384711,happiness,MichelleZen,@racemode lol.. who know the president could be a comedian?
1753398441,surprise,angesbiz,Happy Mums Day This is Nelly's shout out   http://skitch.com/t/tac
1753398558,sadness,SkinnyInTheCity,@Curren$y_Spitta Was caught in traffic around the Howlin Wolf for about 30mins. I was wondering WTH was going on.....musta been nice!
1753399077,surprise,brighteyez912,@AubreyODay wut u want a shot of ma?
1753399104,happiness,epicsoul,"@MichelleZen i knew that, jus givin u a hard time hehe"
1753399110,happiness,DawnofOURnight,@Suzyqbee10 that'd be awesome!!! I don't think i've ever been blogged about!!!
1753399196,happiness,jenamynig,Yay me! I did good on my com final  I needa step up next semester forsure tho. No more distractions.
1753399228,happiness,stylefeeler,@TheRealIngrosso is nto milk deffo!
1753399371,happiness,bhelskie,catching up on my reading... twitter n BF break
1753399537,happiness,Flintsgirl,@augustine25 TY my friend. Yes ur right.... a daughter is a daughter forever.
1753399539,surprise,PembsDave,@Kirsty_H_99 LOL - Hiya - alls good  Ben has a superb day yesterday by the looks of it - well chuffed
1753399565,happiness,LokeshAwasthy,"@dotmanish dude, i pestered army personnel at Mumbai airport to let me hold it so much that they had to *request* me to leave"
1753399743,happiness,gypsyraven,"Wow, Hugh Jackman TOTALLY bulked up for Wolverine. So so movie...but helloooo nurse! He's dreeaamy  Yup, my crushed spirit is on the mend."
1753400559,happiness,ap0kc,Beer pong and dubstep. Good nite
1753400587,happiness,HanaStephenson,@demiswissfan thanks  lyxxx
1753400706,sadness,xSpotlighted,"trying to do a blend. i know, i suck at them but there's no harm in trying."
1753400839,happiness,alpilo320,@markman641 HAPPY MOTHERS DAY MARK
1753400957,happiness,chilled35,"@rossianson invite sent   You can now invite more collabs too, pass the word around"
1753401172,happiness,Pichounifer,Morniiing twitter  eating cereales and watching BLG dvd like every sunday morning ^^ï¿½
1753401327,happiness,KimmiMcfly,@JessMcFlyxxx that would be an idea  haha xx
1753401791,happiness,chantelleaustin,@drjoesDIYhealth weekend is going great  Yours?
1753401820,happiness,kirsuuu,"Yaaaaaaay, bday!"
1753401878,happiness,LostMarilyn,@scattyjan All the best with the Cup Final today. Have fun
1753401904,happiness,tinagrey,Happy Mommy's  Day to all you moms
1753401907,happiness,sharanx182,yay  my 'only on sundays' maid came!! the house will be clean again!!!
1753401913,surprise,KellyShibari,"@themishi Wanna come to Mifune tomorrow? Impromptu #Tweetup , 11am"
1753401937,happiness,sureshstudio,wah....American Chocolate Cheese Cake for my chweet mummy ! muaxxx
1753401947,happiness,abhijitkumar,@xsub1 Was at Ruby Skye last night as well! Superb set by Steve. The last hour was loaded with Thrillseekers material old and new
1753415091,happiness,paushi,@jeninamaree has just voted for you. hope you win!
1753415203,happiness,mishiesings,Downtown was fun tonight  The walk back to the car was rediculous lol
1753415230,happiness,rawritsamy,@light_bikes sounds good to me  hahaha
1753415307,happiness,emilyjensennz,@maxcarver Hey im a fan from New Zealand. Loving the show even tho we are soooo behind in the episodes! haha. Keep up the good work
1753415460,happiness,miguel_csf,Good night everyone...... Time to go mimmiz......
1753416115,happiness,LukeFTF,@Vocalyz Hi  Im Better... Drinking Hot Tea With honey ^^ ... Thanks... Take Care Plis
1753416339,happiness,Kelky,This weekend has been probably the best and there is still another day to go!!
1753416642,happiness,t_schiff,"@TheFuzzyBlueOne me? A doctor? *laughs* oh, no, no, no. I was @dr_crane's patient at Arkham Aslyum, but now I work for him"
1753416668,happiness,kylamcdonald,"Happy sunday, beautiful day in London... off to meet Chergo for breakfast  xx"
1753416677,surprise,vocd,It's the final count down to bigger hair people   ? http://blip.fm/~5z4uq
1753416809,happiness,germywormy,"aaauuuggghhh! in n out, check! mcdonald's, check! haha, next is hot cheetos!"
1753416859,happiness,loveme4moi,OMG 17 again... I'm so buying that on DVD   Yeahness for another good movie  Also thanks to my movie buddies :]
1753417043,surprise,valzore,"Pizza arrived but driver didn't have change for a $50, guess thats why they deliver Pizza, too stupid to give change. Still got Pizza"
1753417062,happiness,AnthonyCastro3,@bryybryyy is a lumberjack  http://twitpic.com/4wqe8
1753417555,surprise,tehlinkisstrong,"I am in a middle of a industrial estate in pirate ffancy dress,ready to do a 7 mile walk"
1753417607,surprise,dopeydoo,@talkaboutluck oh haha thanks again! that's something new!
1753417754,surprise,gillanhoss,@ScylisSynaptic NO WAY MAN! i like 21 year olds
1753417761,happiness,pcalitz,"One gear, baby!!!"
1753417850,happiness,StDAY,"Goodnight twitterworld. I'll tweet y'all later.  Goodnight, J."
1753418007,happiness,shmerin,@typezero3 thanks! Slooooow hehe but I'm stoked  hope you're having a good weekend!
1753418040,happiness,mr_moberts,@Rove1974 looking forward to the show tonight. Can't wait for ol mate @DHughsey to
1753418227,happiness,Hegel_k,wow! party! my new life! it is awesome! no more girlfriends they just create tons of drama! babes at a party is the way to go!  just w ...
1753418289,surprise,SarahPersonal,Watchin' JONAS
1753418433,happiness,ecobirdlove,"Justin Timberlake totally rocked SNL tonight. Ooh, and Happy Mother's Day, another Hallmark mkting tool."
1753418505,happiness,Shontelle_Layne,@Albz86  oh man i wanna be in the bay asap! Thank you   Have a great day!
1753418610,happiness,amberrrrrrrrrr,@NaiZhao the pictures tells me me that u were surrounded by adorable children!  hehe
1753418693,surprise,chantellepaige,@Geetwity (RE:&quot;your joint w/ @Traxamillion408 is crazy!!&quot;) Thx    Hey Trax heard a 49er rear ended you??
1753418873,happiness,phyliciasian,"@trswift yep, meeeee  I'm awesome hahahha"
1753418920,happiness,Shawna311,@LadyLogan Thats awesome!!  Good idea!!
1753432549,surprise,lizztheum,@RastaBeanZ yes sir i sure did.
1753432578,sadness,renabean,Today I wrote two songs (one for temple which I will probably never perform ever) and one for mothers day. Happy vesak everyone  rena xoxo
1753432671,happiness,benji_johansson,"On a boat. On the way out to Norrï¿½ra. Gonna chill for a while, Party tonight!"
1753432779,surprise,JodieCouture,"googled mothers day, PHEW, US &amp; UK have different dates! Learn something new every day"
1753432987,surprise,Santbrink,"wow this morning 8.15 hrs ding dong breakfastservice, was a surprise of Marjoleine, Guido and Dirk for mothersday.Mother hapy, father too"
1753433120,surprise,MalcolmBarclay,@mwakeham oh ok cool will get back to you on that
1753433216,happiness,MitchPerry,"@VeritasUnae Ahh that's fun  I had work last night, a party after, went to the movies today to see Wolverine. Was a good weekend"
1753433326,happiness,Mileyfan4eva8,listenin do da beach girl5 on itunes
1753433399,happiness,AlexandraMcFLY,@jasonperryrock Is you cat clean again?  Hope so ;) Xx
1753433607,happiness,voidboi,@baggers haha yeah it was
1753433680,happiness,DJCLA,@XKookie03 whyyyy hellloooo! Thx 4 checkin up on me  how r things? http://myloc.me/G4p
1753433791,happiness,deafknee,"too much good food on this Mother's Day. not that i'm complaining! Seafood, durian puffs and macarons! yum!"
1753433993,happiness,carambs,@Pimplepopper: Where did you get a copy? I wanna watch that also.
1753434072,happiness,cintush,HAPPY MOTHERSDAY TO ALL MOTHERS!!!!...and to mine  I LOVE YOUUUUUU
1753434161,sadness,Williamblake,"2,697 views on my FLickr Account.. Maybe is not much for you...  but I'm happy  ... YAY http://www.flickr.com/photos/bonassin/"
1753434169,happiness,ManiacD,@annadwan90 excellent good to see
1753434255,happiness,avandehey,2am feedings for the baby are fun when he is all smiles and coos
1753434283,happiness,Hippiecraze,Happy Christmas! No wait... What is it again happy M...........easels day. No but seriously.... Happy Mothers day...  lmao
1753434603,surprise,bnycastro,@spmwinkel Didn't realize you were that young! Advanced Happy Birthday Stefan. MTFBWY... Always!
1753434732,sadness,ThirdEye3,@yiannis_k good question  could they?
1753434837,surprise,allysont,@taufiqz LOL. You know me. I aim to please.
1753434843,surprise,vocd,"A girl in my big hair rock today, black velvet baby  ? http://blip.fm/~5z50g"
1753435401,surprise,michellica88,@mschiefmaker Thanks madam.. you're lucky coz you had a wonderful dog.. and sooo cute...
1753435571,surprise,ggaby1014,just got back from seeing Star Strek
1753435710,happiness,violetbakes,@hilaryjp  I have sun here
1753435973,happiness,theweird1ne,Happy Birthday to @AndrewGirdwood !
1753449110,happiness,Kixxs,@RealBillBailey Cool show last night had me in fits
1753449300,surprise,N8d0gg7,@HeatherAnnP Yayyy
1753449427,happiness,breezers,?????????????????????YAY it works haha
1753449450,happiness,belinda_jane,"@hopeluvfaith aww lovely! Hope you had a great mother's day, our little mother hen  did you get in contact with sharn?"
1753449542,sadness,TheDEXpress,"Hitting the sack now, fellow Twitterheads...so, where are you treating your Mom today?"
1753449546,happiness,supersupersam,@Tayler_Nicole wow you are lucky  happy birthday!
1753449569,happiness,PaterzAttack,"@RAVERJONO good, good.  what could it be then? :o"
1753449612,happiness,rose_art,@ElvenstarArt Great !!! Your book looks fantastic ? I want it
1753449634,happiness,ryezzzzahh,@ohshititsdre awww! i didnt see this till now and edwin just left! i knew you wanted some! forsure tomorrow i'll make u a new batch!
1753449822,happiness,ainchan,Outz wif the BIG BIG BIG HAPPY FAMILY for mommy's day meal. And Happy Mommy Day to all Mommys out there!
1753449869,happiness,wonder_nat,@natsnapper haha. Booked my lie in last night. Just woke up. Must have needed it!!
1753449926,happiness,queo,"@mogz Yes, I downloaded it from the website and since I'm tweeting from it now, it must work"
1753449994,surprise,JJAnistonFan,"WOOT! favourtie, well second favourite episode just came on TOW ross and rachel ... you know"
1753450219,happiness,jasmooti,"Happy Mothers' Day to my mom, your mom, his mom and her mom! Woot woot.. moms rule!"
1753450270,happiness,lisakimfleming,oh yeah the grill is out...its bbq tonight at the house
1753450305,happiness,CrystalBerniece,"BBQ with Andrew, his sisters, and Jeff.  So much fun!"
1753450380,happiness,uniteddogs,10 Cutest Cat moments video - http://shrt.st/4ce - enjoy
1753450437,happiness,DawnofOURnight,Alright... i need to get sleep so i can ACTUALLY be awake for my mothers' day! ;) Nighty Nightzzz Or good morning my twitter friends!!!
1753450838,surprise,CSI_PrintChick,@sarahmarina mmm hmmm and big big bro too! I have a crush on David Knight.
1753450847,happiness,triphazardmusic,... We are playing an acoustic set @ Styles Bar today @ 3!!! Hope to see you there  ...
1753450968,sadness,sianybaby1,Just been asked to sing yet again....aha. coffee mornin this time. psychology past questions&amp;revision suck!
