tweet_id,emotion,author,content
1957621719,surprise,ShannonElizab,@amberndragt  There isn't any right now. They need to make more. Sorry.
1957622351,sadness,cessyyy,lost my BA115 enlisted class in CRS!! ( whyyyy. hindi naman conflict or whatever.  ang labo ng CRS grabe. T.T
1957622495,sadness,SharronEm,3rd day of pain
1957624723,sadness,azmirhamzah,missed out on westcott micro apollo too
1957626598,sadness,BRAINknowsBETTR,"Dad: &quot;No trips to Lahore for you.&quot; Me: &quot;I do live in DC &amp; NYC which also = big targets.&quot; Bummer, no Pizza Hut chicken tikka pizza for me"
1957627650,sadness,Lopsi,Last night I had 1/2 a bottle of wine in my house and 2 cocktails. Came home sober but still gonna be sick
1957629221,sadness,KimOFDakiraAve,"@DatDoodRace Thts kinda young 4 me, boo."
1957630067,sadness,nerdish,Weather is back to being great! Shame I have to wait in for my delivery
1957630785,sadness,lovejonas_x,@Jonasbrothers movie out today but i cant go see it
1957630949,sadness,Rohan_01,@HoneyJune k... i guess i cant help it.... byeee 4eva....  (m really sad)
1957631217,sadness,cindyrs,I hate the &quot;out-of-nowhere&quot; stuff...
1957632370,sadness,imuyachan,sick n tired of people who steal other people's work
1957632398,sadness,PuppyZach,"@SeandBlogonaut daddy wanted to buy me shoes, but they were prettie esspensive, so nao I haff to go bearfoot"
1957632870,surprise,meganstorey,Is too much of a bro
1957632896,sadness,ChloeBell13,back at work  its too warm to be in here today!!!
1957633015,happiness,cookie_crumbles,Lobbying in twitter! Here too!!  Yuk! Gettin rid of groupies ;)
1957633056,surprise,MCMLXV,@davidmarkscott another letter for you - this one car insurance - ouch
1957633214,sadness,MaddySmally,"Went to the Athletics Carnival today! Tired, very tired! I hurt my back when I jumped for the second time on the High Jump!"
1957633384,sadness,missellenj,its too sunny for work  !!!
1957636568,sadness,andreaakamana,boys and girls lie? awww is santa not real either?
1957636613,sadness,nigelcutty,@oliviamunn that was pretty lame babe
1957636726,sadness,electromarkie,@rawrgoesaimee Ah bibisita ka kina GQ bukas o  sasama ka sa Rushers EB? I won't be able to visit Jumpstart tom coz I have something to do
1957636881,sadness,VitamynDee,i miss my daddy
1957636980,happiness,daniellemhicks,@lisaxjbx3 Goodnight is not on the trending topics.  lol
1957638410,sadness,Newy_ShortStack,owww i think i tore something in my leg
1957638599,surprise,xoxo_arielletse,I can't believe how fast this week has gone by
1957638860,sadness,jesssicababesss,@Beckinelson idkk if il get to see it again
1957639255,sadness,byatrobe,Bah day is not ending as nicely as it began
1957639281,sadness,ChimeraX,"Already 26.1c in our office. Can people melt? We're fighting for air con because fans just don't help, but can't find the budget"
1957640151,sadness,Beautiful_Leena,@iamdiddy I don't think they sale Ciroc where I stay..Damn..thats just my luck
1957640886,sadness,sovietkiki,@ferretwho Defeated by a Polo
1957641364,sadness,violetbakes,"@violetbakes My friend is a massive Beatles fan, and she wasn't impressed"
1957641646,happiness,HannahLGrace,Nevermind! Beyonce doesn't have a Twitter  Haha
1957642332,surprise,elainesnowden,@jesssicababesss really? cuz KC.com said it was releasd 24/4 here n the main station doesn't even hav it
1957642933,sadness,MarkPower,@kathtrinder @samscam what's that? The sun? No sign here
1957643351,sadness,viintagedresses,@Emiily_Kate i know its heaps awesome. if your not working all weekend
1957645545,sadness,iandvedwards,@mistermagnus A friend uses Logic and I must admit I did like it...but I don't have a Mac
1957645950,happiness,libbyoliver,@caldjr yeh me 2
1957646585,sadness,MegsEggs,It's too hot to be sat in an office!  I wanna be out in the sun shineeeee.
1957647768,happiness,simpsoid,"Just got Skyfire (http://get.skyfire.com/).  Firts impressions, it looks good but it's a little too memory hungry for my ageing HTC TyTN"
1957648828,surprise,so_cocky,@oOogabriela wat u doin my bad im mixin this song
1957650383,sadness,twebbstack,@BlueEyed_Cat @himynameisrose we all know and yes dont remind me im so effin jealous  fuck aust some times
1957651728,sadness,mummyjane,Is now crying  Omg I am fed up with this pain !!!
1957652644,surprise,Izrael,"@atlprincess 'erocka the ruler' i called you, but i see i gets the no love   whats up with that?"
1957652992,sadness,theephil,I'm up way to early today!  Work later.
1957653418,sadness,Tearaa,im really tired.. not much time to sleep
1957653814,surprise,ChewChewTray,@ncremins Wednesday? you are joking me? that soon???  when's the partaaaaaaay?
1957653981,sadness,kohlerm,"@codemonkeyism there were attempts to somehow extend inner classes, which would be close to #closure, can't find the ref ATM"
1957654739,sadness,tamyof_thetams,sad day!!!!! Love you Maï¿½ (8 years ago!)
1957656059,sadness,lizzola,Is going to get a full nights sleep tonight so her arm can get better. It's no fun being forced to use your left hand
1957656872,sadness,JeskaEatsBrains,@jennytalia SHUT YOUR FACE! Why are you so mean to me? Pedro is supposed to be the mean one
1957657056,sadness,Ice_Ziggee,... and itï¿½s FFA *evil grin* but Iï¿½m so busy at work today I wonï¿½t get anything done
1957658932,sadness,Rowan_Henderson,"Fell down the stairs at dancing, sword fell on me and now my bum hurts"
1957660901,sadness,tom_uts,"@wethedan nope, would be no music"
1957660915,surprise,scotwriter,@MAVinBKK it feels like ages away! More than 5 months
1957662837,sadness,laceefranks,@JustDarline DArLiNE!!* miss you
1957663384,sadness,martygallagher,Why didn't I book today off as well could not be bothered with work the weather is too good to be in here
1957664259,sadness,ChewChewTray,@ncremins thats not really fair. I mean you just up and leave like that and you dont even give us a party  So when you coming back or  ...
1957664536,happiness,Ziliphar,I hereby proclaim it to officially be summer as it is AWESOME today! But I'm stuck inside a chilly office
1957666234,surprise,pegebernholt,sleeping... would've been home sooner but we accidentally killed bambi on the way home
1957666935,happiness,missymarie_,had the lovliest night last night but was ruined by doctors inability to warn me of side effects. back again for more tests.
1957666939,surprise,aussyaa,Woke up and there was sun! And then it started to rain
1957668997,sadness,foxcek,@tahninial just called me a cheeseburglar. He made me sad
1957669293,sadness,ria_das,Getting bored sitting at the hotel room the entire day
1957669715,surprise,GeoAtreides,"Uuu, am din nou PR 4. Yeey, my epenis is now bigger! ... ... ..."
1957672003,happiness,wizdomlakers,Bumping Air Supply's Greastest Hits
1957672347,sadness,AliJRayner,can't believe I'm peeling from one and a half days of sunshine
1957672698,surprise,bholfeltz,"@k_tron oh god, whose tire?"
1957673482,happiness,redraccoon1,Will be flying to Ontario in 4 hours!Will probably stay awake.I will be there for a 8 days...Camping 4 the first time YAY!I am sleepy now
1957673692,happiness,dubfairy,is going back home  love ya Zagrebe &lt;3
1957674594,surprise,ashleigh_03,has just booked her appointment to give blood 18:20pm 2nd June! Scared
1957676144,happiness,Sparks_25,staring at the sunshine through my office window!
1957676286,sadness,Ciel,I wish I had a concept of what time it is right now....  not adjusting well. Obvs.
1957677153,surprise,Bashair_E,"getting dressed to go to Granny's,another day of now twitting"
1957677282,sadness,davidyell,Feeling pretty poo today
1957677591,sadness,MartukaPop,I wanna go to the beach...but I have to study
1957677602,sadness,corithmalin,What's worse than a fever and sore throat? Cancelling a trip to see your little bro because of a fever and sore throat.
1957677837,sadness,GabrielleJay,On a brighter note.. still at work at 6:15 on Friday working on other peoples problems...  oh man. I'm SO eating pizza tonight. hoorah!
1957679052,surprise,Michelle90210,just reached for her plate to get another bit of toast and realised id eaten it all  not a nice feeling
1957681147,surprise,adrialarasati,geez why do u have to be SO obvious?
1957681220,surprise,ohmysunshiine,i messed up my back/hip. it hurts so bad
1957681370,surprise,mutedriposte,@jolynnchew so early??
1957681870,sadness,Morena485,"Had a crazy night, lost keys, walked home, missed my papi's calls from the swizzy.    I'm sad"
1957682388,surprise,Errric,@vmysterrr are you serious!? that bloooooows
1957684033,happiness,Moonanet,"Mooorning! It's Friday, and that's terrific! Smile up!    :-|      :-D"
1957685654,surprise,So_CalChica,Going to bed...going back to Korea tomorrow
1957685893,sadness,kradisonfan,missed the #jonaswebcast
1957686543,sadness,JaneilleForever,"At millys having some yummy asian food! Haha. And listening to let go, such a sad song"
1957686896,sadness,schjerning,my blog is crashing my browser
1957686950,sadness,Malexis86,My mind is playing tricks or me!...or could it be? Either way this ish is on my mind heavy and in sleepy
1957687260,sadness,zacktate,@LaylaNatalie nowhere babe  ice come to do a few jobs here this morning *sigh*
1957689175,sadness,DavidSwinburn,@terryronald When does it close? I didn't think it'd been running that long? I still haven't had chance to see it!
1957691079,sadness,paul_steele,"@ladybug8320 oh yes i sure will, but sad cause i will miss the view at the house am leaving actually"
1957691248,sadness,nyachii,"#liesboystell Your the only one, I love (they really have several women)"
1957692821,sadness,superstylin_,@NANCY___ just got your TWEETS. that sucks my love
1957692927,happiness,SqueekyPenguin,sadly awake. wondering about contact info for all of the fun folks I hung out with at the shop. YAY 23b!!! Miss you guys
1957693067,happiness,mikeydreidel,"@realchrissystar we'll be back sunday to play @ the horse, I was out last night at mex you were not  miss you"
1957693735,surprise,Mr_Teez,@LivLaughLove7 u didn't hit me up
1957693897,sadness,LukasVandenberg,fuck elora danan are breaking up  too and im missing their last nsw show too  def need to hit up melbs !! someone come with ?
1957694436,sadness,ElysElectric,I guess its bedtime. Goodnight twitter.  my bed is so big and empty without him.
1957694469,surprise,MisterRo,@helga_hansen Darn - I just realised &quot;pull the other one&quot; would have been a *far* better response to your name suggestion
1957696425,surprise,NChill,still can't believe all of the gig posters in the Little Civic have been taken down!?
1957697894,surprise,fildv,@stvwrnr i can't believe it...
1957697920,sadness,jflame24,My car broke down.   Time to start looking at getting another.  If its not one thing its another.
1957698931,sadness,Dirtygemz,@subray put me right off my scrambled egg breakfast  #fartingloud
1957699183,surprise,xWindyMillerx,Rather jealous of my football club who have all gone to Portugal on tour today. They're even playing a Sporting Lisbon veterans side.
1957701538,sadness,TheRealFranklin,My assistant had me watch The Notebook. I miss Deborah
1957701592,sadness,controllinnolan,it's official- the Twilight Saga has ended...*sigh*...my life is empty!
1957701853,sadness,TarrynLeighEia,"@SamGrierson awwww....    , ah well at least I can sober up for a week or 2 and possibly get to the gym.....u gonna make music live? xx"
1957702096,sadness,RussellBfan90,@pinkbunny69 awww thts no good hun-i'm having the worst day as i'm sick as
1957702153,happiness,whatsdafus,@AlexaRPD Nice action shot: http://bit.ly/m8zfx  I miss working a pole.   __ dont you see clients everyday?  lol
1957702343,sadness,SteWane,"@breagrant Thought you was one of the best on Heroes, pitty they are killing all of the good characters off  how do i use this thing!? lol"
1957703036,sadness,SamMlot,"Nooo! I'm ill  Must Have Paracetamol! Nice weather today, though."
1957703662,sadness,youtah,"wow, serious hard time sleeping. on a decongestant and its keeping me wide awake. I JUST WANNA SLEEP"
1957706273,happiness,LotsOfSexyPants,Good Morning Every1!!! Its gorgeous out again n im stuck in work  Wish i was at home chillin out.. Hopefully tha day goes quick  doh !!
1957706345,sadness,kacsaful,@gedhead if only @stephenfry wouldn't have some fiftythousand followers... hugh laurie's just a needle in a haystack now!
1957706994,sadness,MarinkadeJong,"4th time in 1 month that i'm spending time @garage, for a broken airco this time.... sigh, great with this weekends weather"
1957708971,sadness,Becca_x_,Is going to miss Reemer for a couple of months now the tour is over
1957709225,happiness,cuteXpoison,watched the Bones finale last night in the UK &amp; it rocked!! oh how much I missed Zack!!!  @EricMillegan is so freakin' awesome &lt;3
